Alpha_Node,Total_Support
KLRD1,14
GABRA6,22
OR11G2,946
KAI1,180
PML,188
MYLK,-280
CTSG,50
PTBP1,-62
PSME3,308
NTS,-224
PRKAG3,4
POU2F3,36
PF4,1138
DNM1,774
PVRL4,116
MT-CO2,28
NUP210,-64
SFRS2,20
TRAF2,-424
SYT2,28
RPS27A,-94
OR13G1,946
CFTR,456
RAC3,-122
CPSF1,26
CD48,28
CNTNAP2,30
RPS11,32
NOTCH3,20
SYN2,80
GRSF1,30
INPPL1,92
DUSP1,-506
NMB,1038
WNT5B,124
HLA-DRB5,28
JAM3,90
OR1I1,776
OR56B1,946
OR2G2,776
MAPRE1,-48
PCSK1,58
RNF41,28
NCR1,38
TNPO1,48
CD7,46
P2RX7,28
PPIA,-368
IL10RB,230
KLF5,38
ARNT,-392
PSMB4,160
HSPA6,26
RPL35A,30
BAD,-542
FGF19,176
PARP3,32
ITGAE,264
THBS4,70
H1F0,34
CAPG,44
TSHB,170
DUSP21,-306
POLR2I,-434
UBE3A,-334
INSR,-180
MAT2A,-316
MEF2C,-708
MAFA,36
MAP2K6,298
ERBB2,-118
PARP1,72
PDE1B,20
VDAC2,28
GCN5L2,32
CDC37,36
MED6,32
NFAT5/TONEBP,40
ANXA2,30
CTSS,28
OR2C3,776
JAK1,-324
OR51Q1,776
ARHGAP28,168
SLK,44
FANCD2,28
AURKC,30
HCFC1,18
MIS12,-100
PSMD9,160
GATAD2B,6
SMUG1,-2
CACNA2D3,36
SEMA3E,28
AIP,20
GNAI2,-330
MYC,-648
DUSP2,-568
RAP2A,-82
IGFBP4,16
PHAX,-78
IL7,150
MAP3K5,-106
AHCTF1,-100
MUTYH,30
EIF4E2,22
STARD13,168
C3,-8
DAPK2,-70
RPS23,36
TNFRSF1A,-406
PLTP,48
ERBB4,312
ROBO3,28
DAG1,76
RPL24,30
TACR2,30
PRKCZ,408
HTR1B,794
DKFZP686D0662,-34
OR10G9,776
SPATA2,36
POLA1,-342
RFC5,22
SLC25A21,28
BMP1,4
OR4K2,776
BAIAP2,360
PCDH21,132
MAPK10,-16
GLP1R,10
FZD8,126
NR4A2,90
IL7R,152
INPP4A,-82
SLC12A4,10
RASA1,36
BCL10,36
CXCL1,-134
DNAH6,98
DNAJC27,-72
EREG,72
SLC27A4,66
BCL6,-166
NKD1,-162
SPRY3,158
AP1M1,8
OR12D3,946
GINS1,30
CR1,28
TAF12,-32
ATP5L,28
SOD1,-374
CTGF,88
ITGB3BP,-134
NR1I2,82
RBL2,134
NAE1,6
SLC34A2,0
SFRS6,36
DRD3,766
PAX4,30
PLAUR,-342
BIN1,-16
PARVB,222
SNCB,30
PPP2R4,104
IFNA7,-246
EEA1,34
SEMA4F,14
SMAD5,-384
MMP19,44
SRP9,44
RGS18,74
FCGR3A,206
NCL,0
CBS,72
FXYD2,34
BMP7,36
ACTA1,-80
PRMT1,-6
CLASP1,34
OR6C76,946
TCEA1,28
AGRP,36
MMP28,-138
RARG,-752
KIF2B,-100
C4B,28
PLD2,-6
CAB39L,32
AQP3,40
ZFP36,28
SLIT2,28
PTGDS2,72
NTRK1,-66
COPS5,-192
SPRR1B,-218
IL28B,28
LRP6,-398
KNTC1,-100
INPP4B,-84
CSF1R,-4
OR7A17,946
SOS1,-394
PCDHGB6,132
PCDHB15,132
LENEP,-218
WISP2,18
RBPJ,52
CSTB,-226
CPE,22
TAF10,-32
CBLB,214
EXOC7,8
ATP2A2,28
TNFRSF13C,-228
MEGF9,-300
POM121,-346
RPL11,-216
GPSM2,-112
CGA,594
COL9A3,-196
PLAT,-376
CSK,-362
BCOR,-238
SEC24C,-228
CYP24,-228
GCKR,-138
SRY,-292
MMP14,-250
PARP2,-228
ZMIZ1,-296
ARRB2,-1554
HOXB3,-228
OR2I1P,370
EDIL3,-294
EIF4G3,-218
VAMP3,-226
TNNT3,-326
EFNA5,-130
C9,-228
MT-ATP6,-228
DFFA,-226
MCM8,-250
AP2A1,-330
KIF2A,-124
MUC20,-176
EIF6,-230
POU1F1,-312
ARHGEF16,-376
POU2F1,-16
SPN,-330
TACR1,-60
EIF2B3,-226
EPHA5,-134
COL29A1,-252
ATP5D,-228
INHBE,-232
CALML5,-314
CREB3L2,-242
TRADD,-534
TAAR1,390
PPARA,-376
FPR1,386
HMGN1,-226
GIPC1,-236
MATR3,-226
RAB5A,-226
CD14,-362
STAT1,-722
FZD1,-370
CCDC45,-250
PTPN1,-438
MITF,-602
ORC2L,-566
ANPEP,-278
CEP63,-186
GSK3B,-314
MC4R,-228
HMOX1,-284
IFNGR1,-366
RUNX1,-346
PRMT5,-412
SAR1B,-230
BCR,-334
SERPINE1,-222
RPL28,-216
RPL7,-216
HOXC8,-228
AXIN1,-206
RIT1,-242
PAX8,-158
RPS12,-202
OR8H3,60
MMP15,-288
TAF4,-96
RAD9B,-198
KRT19,-416
HLA-DPB1,-328
FZD10,30
GRM5,218
DISP1,-226
SEC24A,-228
RASGRP1,-316
FREQ,-228
NTF4,-226
ANK3,-228
RFC2,-216
SLC20A1,-232
FLI1,-386
RAD23B,-268
PCDHB3,-514
TRAF3,-536
PSMD4,-382
OR7A10,60
ATP5E,-228
ZNF395,-220
SIM2,-230
RPL18,-216
ROR2,-228
CLTC,-194
RAC2,-512
ITGA9,-240
H1FOO,-248
SUMO3,-230
NLP,-186
NOS2,-204
IQGAP3,-442
RPL27,-216
WNT11,66
ANTXR2,-228
IGLV5-37,-226
AIFM2,-122
PCDHA4,-514
COL4A1,-280
MED27,-246
NCF1,-660
PYGL,-226
CACNA1E,-130
CD52,-228
SENP2,-232
PVRL2,-496
OR4C3,558
UGT2B17,-242
ATP5F1,-228
RPL36A,-216
PFKFB3,-250
LY96,-266
SRP54,-226
LTA,-520
IGHE,-308
SLC5A1,-330
PAK7,-466
CYP27A1,-374
PIM1,-216
BMI1,-226
APOC3,-202
BBC3,-118
CD3G,-348
ZFAND5,-224
BAK1,-118
SDC4,-550
TAS2R38,-228
PRKCQ,-328
OR6C4,56
RIT2,-242
ARHGEF9,-374
NR5A2,-222
RFC4,-216
PLCG1 VARIANT PROTEIN,-410
DDIT4,-330
OR10Q1,566
DCTN2,-186
MARCKS,-318
MYH11,-138
OR10G8,558
NSUN2,-212
MAF,-296
FGF9,-310
FOXH1,-366
IGKV1-5,-226
CLDN4,-258
CDK4,-502
MAPK8IP3,-302
ULK2,-226
SIVA1,-122
RPL26L1,-214
EIF3K,-200
MED31,-244
NCBP1,-150
MYL3,-326
HOXD9,-252
PSMD11,-382
ARAP3,-390
GP9,-270
ELSPBP1,-262
OR52I1,60
PAPOLA,-124
MYOG,-228
VASP,-132
MAP4K4,-626
IGFALS,-272
DLG1,-226
IL10,-110
MICB,-226
BCL2A1,-134
CCR8,782
KCNB1,-244
REXO4,-262
HTR1F,786
TOMM40,-244
CCL5,284
PLEKHG5,-376
MYH7B,-138
IGLV2-23,-226
EPOR,-466
SMAD6,-256
CYCS,-226
CASP7,-366
PIGT,-244
ABCC8,-228
PARD3,-256
SLC9A3,-264
IKBKB,-516
PCDHB10,-514
MSH6,-248
AP2A2,-258
EPB41L1,-372
H4,80
CHRM2,850
OR2T12,558
FSTL1,-226
GADD45G,-206
CBX5,-226
RFXAP,-228
TMSB10,-232
NUPL1,-344
OR13C5,60
FOS,-286
KLK2,-296
EIF3J,-200
RPS28,-202
MLC1,-582
S1PR2,-590
OR11H1,60
PCDHGC3,-514
SAP18,-112
OR10A5,558
PNUTL2,-322
RASSF1,-336
ARFGEF2,328
PSMC2,-380
GALNS,-330
MCM4,-224
COL13A1,-210
NEUROD1,-226
OR6C1,60
CD38,-226
IQGAP1,-390
SGOL2,-142
ACP1,-508
GDF1,-222
PCDHGA9,-514
HRG,-246
FOXF1,-236
SRPR,-226
RPL26,-216
PSMB8,-382
XBP1,-226
HNMDAR1-4B,-448
OR1D5,60
RND1,-222
AKAP8,-606
TJP3,-132
IL19,-226
CDH13,-514
KLHL13,-214
PIF1,-238
BTRC,-270
KLB,-226
TRAM2,-226
TAP2,-228
MAP3K7IP2,-536
ANAPC10,-480
FBXW7,-240
CAPN6,-238
BAK,-226
NUDT6,-292
PLA2G3,-274
NPB,474
HMGCS1,-248
CD3D,-348
CDK5R2,-228
DISC1,-226
OR6C2,60
PIN1,764
ATP6V1H,1612
ITPKB,1708
NUMB,1614
OGG1,1606
ATR,990
CLCF1,1498
DCTN1,1808
PAK6,1346
LAMC2,592
OR8K5,966
HP,1710
ARPC2,1612
PRKX,770
IRF2,1602
ACTA2,730
PIK3CD,1096
HNRNPA0,1506
PAK4,1386
ORC4L,860
DEFA3,1612
HMGB1,1576
ANGPT4,1604
CLDN17,1626
USP7,1608
LTBR,1608
OR7G1,966
SLC2A4,1106
DST,1706
CAPN9,1590
STARD8,1368
MAP3K11,1674
IPCEF1,1674
RRM1,1602
CASP6,1694
SFTPD,1606
APITD1,1662
SMARCB1,804
TK1,1640
MYBPC3,1662
DLGAP5,1602
GDI2,1368
FGFR1OP,1780
OR51T1,592
ANGPT2,940
EPHA4,1708
CDS1,1624
INHBB,1624
CEBPE,1676
CEBPD,1678
DKFZP686D0345,1604
CREBBP,-50
CAPN10,1590
KPNA1,1630
UQCRC2,1620
CLOCK,1606
PCK1,1474
CDC6,702
P2RX4,1640
PIK3CA,296
LHCGR,632
CAPN7,1590
SMURF1,1616
HSP90AB1,1724
ESR2,936
PRKCI,1024
CASP3,736
POLR2J,1352
SHC1,-78
SOD2,1686
TUBB3,1614
PDGFA,1216
HAP1,1400
EDEM1,1620
OR51B6,592
DTX4,1606
PTPRB,1784
FGFBP1,1626
ELA2,1706
IL20RB,1682
TLR2,1444
CTNNB1,204
DKFZP586O1922,980
TUBB1,1616
MYO7B,1492
TLR9,1628
DBF4,1624
E2F5,1620
DKFZP779C1668,1492
FZD3,364
TNFAIP6,1608
AGTR2,868
CACNG1,1602
ARHGEF1,1222
EFTUD2,1506
OR51F2,592
RNF14,1676
SST,1022
RPS6KB2,1716
PSME2,910
NEDD4,1660
DRD4,630
ELF3,1732
OR8G5,966
H1FX,1604
RPL37,1684
RASGRP3,1590
PDCD1LG2,1620
OR13F1,966
GABRA4,1624
PTK2B,754
NOSIP,1604
SF1,1622
NTRK3,1584
FGFR1,1228
ATF2,-78
PAK2,512
RYR1,1600
ZFYVE16,1612
CCL11,804
MKNK2,898
DDX23,1506
KITLG,1328
SERPINB9,1674
SMC2,1638
ARHGAP8,1368
TNFRSF10A,1582
CXXC4,1610
VIPR1,1726
TAF1B,1628
HDAC4,1710
SEC61B,1702
MCF2L,1368
MAL,1670
ZEB2,1606
DKFZP686N21130,1492
ST13,1612
PLXNB3,1408
ADCY5,1716
INADL,1620
LBP,1622
NUP160,1560
WDR77,1690
ICAM4,1614
HNF1A,300
CHD1L,768
TCF7,578
AFP,1616
SCD5,1612
FLNC,1438
CHN2,1368
DKFZP686B18150,1434
KLC4,1608
HIGD1A,1608
PDIA4,1622
ATF5,1598
SPCS3,1704
RGMA,1624
CCNA1,742
ZDHHC21,1604
TICAM2,1672
COL6A3,1410
RPL35,1684
IL18RAP,1764
TOR2A,1600
KPNA2,1634
ACSL6,1612
OR5A1,966
KLRC1,1680
PSMF1,902
COPB2,1600
MED8,1606
SNUPN,1642
EIF3G,1688
RPL27A,1684
ZNF259,1686
CTNNA3,796
LPAR2,1580
PRKAR1A,724
ASAP1,1436
PLCD3,1232
BET1L,1618
RELB,1686
PTPN2,1684
G3BP2,1368
PLCG1,968
F2R,996
ARMS,1690
SYT5,1702
GTF3C3,1680
F2RL1,1608
COPB1,1600
CEP250,1780
CASP1,1698
NFKBIA,352
JUN,864
TUBB,1802
MCM3AP,1604
STRN,1712
FHL2,764
IGHV,1676
CENPL,1662
SHH,912
GEMIN5,1640
MAK,1676
SLC3A1,1622
TUBGCP5,1782
HTR2B,612
RASGRP2,1552
LTF,1496
OR1B1,592
HLA-DOA,1694
FADD,846
KDELR3,1560
SERPINB1,1604
PRPF6,1506
OR56A3,966
RGS16,1682
DRD5P1,868
CD74,1670
VAMP4,1622
OR4C13,592
GBA,1602
CSF3,1732
CTSB,1734
DSN1,1662
OR14I1,966
GRAP2,1268
HSPA2,1680
COX7A1,1498
COPZ1,1600
TLR1,1602
EPHA7,1700
CTNNAL1,756
CR2,1622
FGF16,1720
OR2AP1,1006
XPC,1658
SLC16A1,1604
FADS2,1610
OR6X1,956
OR4P4,592
HDAC3,854
FZD2,1506
SLIT1,1620
SMARCAL1,776
HTATIP,762
TNFRSF6B,1608
MED20,1606
OR1E1,966
CSF2,1670
AGER,1728
RPL18A,1684
AOX1,1502
VHL,1612
DEC1,1618
NCKAP1L,1414
DCN,1614
FOXM1,1514
HNRNPR,1506
PPP1CA,1612
ASNS,1620
KLRK1,1614
RPL4,1682
IGHM,1676
PPID,1622
TGFBR3,1074
CD79A,1338
CUBN,1620
SESN1,1640
PAFAH1B1,1180
CD22,1674
EFNA3,1690
MYCN,1610
CYP8B1,1610
TNFSF13B,1680
CABIN1,1752
POLD4,1610
PDE5A,1604
MYH14,1504
OR4K17,1188
GDF10,350
GNG7,786
DAP3,62
EXOC4,314
SPEN,344
HTR7,782
AMICA1,372
SV2C,282
OR2T11,788
MMP13,-472
TAS2R48,318
STX8,344
VWF,56
NPC1,396
PRKCB,-252
SLC12A2,382
FKBP4,352
STUB1,330
EEF2K,-396
OR4A16,788
AGTR1,1202
MAP2K7,-300
OR4D9,788
CYFIP2,276
EDAR,344
SSR1,338
TP53,134
PLP1,344
PIAS4,592
OR2F2,788
NDE1,338
SOCS4,838
CTDP1,416
KIF15,392
PRKCE,-530
KIAA1543,328
SMAD9,-286
ARFGEF1,1190
FGF3,272
LAT2,718
KLC1,412
OR4M1,788
ANAPC11,250
SPHKAP,166
MAX,-494
APPBP2,352
NEFL,-406
ITGA1,-302
PTPRC,696
BCAR1,120
CUL5,14
PPARGC1A,-628
TCF7L1,-668
TRAT1,254
PTPRA,346
KCNJ11,344
GTF3A,-350
MYH2,316
EIF2B5,-474
NCOR2,98
IL6,384
PSMB9,212
APBB1IP,464
RPL37A,232
CHN1,326
ZEB1,362
NUP133,378
ACOX3,394
TGS1,160
ARHE,330
MNX1,346
SSR2,338
BARD1,504
GC,344
PTPRF,-10
OR5H6,890
GTF2F1,-552
THBD,356
RUVBL1,114
AGL,348
CCL8,300
GTF3C4,346
CYLD,574
NRG1,296
LAMA5,158
BDKRB2,674
CTNNA1,220
CTSK,352
SFTPA1,-302
TAL1,284
UBE2K,394
KIAA0146,-28
PCDH24,108
ULK3,302
CNGA1,318
RXRG,10
PLCH1,358
CLDN11,326
PDE6C,300
TAS2R7,320
PRNP,320
SMARCA2,82
LRDD,606
HTR1A,776
SERPINE2,382
OR2T27,1188
RPL38,232
ANGPTL4,394
IGLV2-33,320
NCSTN,118
CD274,346
TAS2R4,320
HSIL5R2,354
CD53,378
ACTN2,146
CEP135,560
DDB2,404
MYO9A,842
IL8RA,674
NUP50,398
ASIP,290
CNTN1,-208
TAS2R43,318
SF3A3,286
EIF4A2,470
NXF1,312
HIST1H2BJ,344
TMSL3,320
SH3GL3,336
DYRK1A,312
IAPP,324
HGF,200
FRAT1,-188
BPGAP1,454
FSHR,1200
POLD1,272
PPP2R2B,136
TFF1,-574
NUP88,396
CHRM3,772
DNAJC6,390
CCT3,216
ALB,-62
GAB1,436
CD79B,420
PTP4A1,450
FOSB,340
USP11,350
DUSP7,-520
MAP3K6,440
PRSS2,304
SAP30,-84
GNG13,604
LFNG,400
CENPA,448
MTIF2,318
HHIP,352
PNRC1,634
IFNB1,-212
MMP11,428
DBNL,462
CACNA1A,1018
NEUROG3,324
OR1N1,788
CCNO,344
G6PC2,426
OR52N2,890
AP1S1,444
PDX1,342
PSMD8,208
NGEF,644
OR6C3,890
PTP4A3,118
BNIP3,344
KIR2DS2,346
CCT6A,218
RHOT1,352
ADH7,430
ULBP3,310
RGS11,558
LILRA1,350
MAP3K13,382
OR52N1,890
OGDH,346
GRIK2,262
KHDRBS1,108
PPP1R12A,374
TRHR,364
ENG,282
MYO7A,314
UBE2E2,314
SLC38A6,-302
DCC,374
P4HB,346
PPBP,1190
CYP19A1,-156
ENO1,344
SF3B14,286
SFRP2,178
SFRS9,380
NFIB,-48
FCGR3B,310
MSTN,350
RPL34,262
PROC,-146
MMP3,-150
ZFHX3,368
DNAI2,372
RNGTT,440
LCAT,344
H2AFX,382
CYR61,460
PCDHB7,98
GADD45B,482
GYS1,308
ROCK1,-200
TYMS,284
PSMC5,208
WNT9A,212
MAPKAP1,54
PARD6G,340
PFKFB1,394
SMC1B,344
SNRPA,282
MSN,408
RPL21,232
MCM10,582
ARL4A,384
CBLC,366
ECE2,410
IFNK,344
GDF5,350
CDC45L,628
E2F3,684
L1CAM,356
FYN,-424
ADORA3,800
MMP1,158
DOK6,368
OR4F5,788
UTRN,-192
TGFB1,-666
CEP72,560
MED15,250
DBH,-186
MAFF,344
RPL41,232
GNG8,776
MLLT4,-106
GRM1,822
ARHGAP11A,454
PARVA,548
ZFPM1,518
FOXO1,-172
BACE2,426
RPL23,232
SUPT4H1,424
DEPDC1B,454
ABCA7,344
RAD21,302
UGCG,378
SUFU,942
OR1G1,788
CDX1,324
TAS2R9,320
OR8H2,890
COX6A1,342
A2M,516
GRIA1,322
MDK,358
PPT1,344
TEP1,62
SIPA1,300
FGR,-316
MMP8,134
CFL1,-134
CD46,346
IGLV3-22,320
HCST,318
LIG3,284
OR51G2,1012
HIST1H1E,354
OR13J1,1212
OR5M11,1212
PRKCD,-238
SFI1,262
IL22,406
CD247,-700
DNAH1,340
SSH2,282
PTX3,-194
SUZ12,382
GRB2,-20
TFAP2A,8
CD81,288
ATN1,278
IL9R,534
IGSF5,544
SNRPB2,218
SLC3A2,-186
SLC6A6,294
ST6GAL1,312
MED16,298
PLA2G6,462
MED4,298
EIF3D,450
MED23,298
OR2A5,1208
ATP1B1,278
TNNI3,400
CHRM4,1016
CD8B,-66
OR8H1,1212
AMELY,308
TRA@,446
SLC6A2,-188
TCEB3,358
HMGB2,346
IGLV3-12,284
OR4C45,1160
SESN3,420
EPB41L3,282
MAP3K7IP1,-300
LEPR,562
MYO1F,412
SIGIRR,282
CA2,320
TAF13,394
IFNW1,328
PTGES3,248
OR9G4,1212
PLN,512
OR2L2,1012
ATP1B2,278
OR4B1,1012
RPLP0,312
HNRNPK,220
NMT1,316
DKFZP686A1668,612
STX3,280
CHRNE,286
NPR2,392
RHOF,300
PRPF3,278
OR52M1,1212
SNX26,334
CTBP2,216
PSMC3,380
PKM2,282
ALDH3A2,354
OR52J3,1212
KCNQ3,352
PCDH17,188
KIFC3,160
IPO5,268
RICS,348
GUCY2D,362
PECAM1,36
PTGDS,-210
DKFZP686E0752,350
STAT4,-604
IGLV5-45,284
CSNK1A1L,334
CSNK1G1,348
INPP5B,400
ARHA,788
ECT2,334
AQP7,382
ADFP,306
RBM5,218
HOXA5,312
OR51B5,1012
LDB1,176
FARP2,438
POLR3D,324
PPYR1,144
BCL3,302
TGM4,98
CACNG2,328
HTR4,1062
DKFZP686B04100,-286
IL1RN,266
ULK1,304
GTF2H3,438
PIP5K1B,586
PRPH2,340
SHB,446
GM2A,-218
COL11A1,638
SERPINB2,-214
RPS26,342
MASP1,280
GPX5,306
RAB11A,1136
AP1M2,498
TUBG2,264
TFF2,28
ARHGEF18,334
MYH3,470
ORC1L,-564
EZR,538
POU3F2,338
IFT172,282
CDH3,-268
DPF2,374
HLA-DQA1,546
RPL10,162
EEF1A1,418
OR2B2,1012
OPHN1,334
KCNQ2,348
GRM3,1096
BST1,280
BTC,266
PIP4K2A,364
RALGDS,188
IFNA21,-158
GRP,1190
HNRNPD,218
COL7A1,154
PRIM2,454
PSMA6,332
BLK,-170
PCK2,458
F8,258
OR10K2,1012
DKFZP434E026,306
MYH13,414
SEL1L,354
MERTK,280
IL6ST,680
DEFB4,-120
SREBF1,326
OR4M2,1012
CCAR1,218
PSG1,414
NR4A3,280
ATF7,334
SUV39H1,486
CENPK,154
NTRK2,486
TAS2R44,280
HOXA9,446
B4GALT5,368
RPA4,454
VBP1,284
SRM,522
XAB2,338
UBA7,280
PCDH15,186
CLDN19,286
PENK,292
MCAM,354
TBPL2,358
PCNT,256
AP1G1,496
SIRT1,720
CYTH4,1144
MDC1,308
CYTH2,976
VIM,490
GAS1,314
POLR3F,326
PCDHGB2,186
ACVR2B,574
TAF9,392
NSMAF,-132
OR2L5,1164
MDM4,432
PSMA5,332
SENP1,346
ALOX5,102
CARD11,282
OR2A4,1012
FABP3,406
RUNX2,190
WWP1,332
SERPINB5,494
SSH3,282
BUB3,124
SDCBP,314
IGHV4-31,284
COL6A2,632
REG1A,390
COL8A1,642
SPRY1,438
TCEB1,294
CCNB1,-192
STT3B,304
ACTN4,566
HLA-DRA,768
PLXNC1,280
CASP10,-102
EGLN3,304
TAF1A,370
GPR124,320
LYZ,296
EGR3,-152
GAB2,396
SGMS1,568
RBX1,298
HLA-F,284
DRD2,1026
CEP164,262
MYH10,450
GRM2,1096
CTF1,594
OR2B6,1012
MCM7,580
PSMD12,360
THPO,672
PXN,-334
IFNG,-184
PRKD3,460
CCL28,1204
SLC25A22,282
PRF1,494
KRT8,-298
PTPRM,160
NMDAR2C,136
BANF1,156
SHOC2,310
ITGB8,568
NUP153,500
OR4D2,1012
CKAP5,310
EIF3F,452
OR6M1,1212
AURKA,236
GP6,412
SMARCC1,-640
NLRP4,310
PLXNA3,308
MIPEP,350
CCL18,1286
LRP3,428
OR2J2,1012
SNIP1,530
APC,382
IGF1R,-238
SPRR1A,-182
ARHGEF3,334
NFYB,404
RPS19,342
PLA2G4B,-88
OBSCN,332
GPC3,388
STK4,320
MAP3K10,370
AGA,354
MAP2K5,-204
MSR1,486
SEMA4D,310
NFE2L2,-174
KIR2DL5A,360
NKX2-5,736
PRKAR2A,466
PSMA7,350
ITGA8,594
S100A6,-100
WNT7A,228
PPP3CB,308
THBS1,268
PTTG1,32
HNF4G,62
ITGB5,238
FLT3,22
RAP1GAP,620
GABRA3,90
GRLF1,118
RYR3,70
BATF3,-124
NR1D1,114
IL1A,-250
SLC2A2,70
TMOD1,184
PPP5C,94
DYNLL2,126
HIPK1,224
ITGA6,-192
NRG3,182
MAPK6,260
UGT2B4,74
CPSF7,114
HAT1,106
CALM1,-34
SCARF1,-256
HLA-E,86
DTX2,112
HNRNPC,88
UGT1A10,70
HIST3H3,-16
PIAS2,226
GCG,788
MFGE8,122
SNX2,98
WNT4,234
ASAP2,72
DLC1,50
ARF1,34
RPS13,108
MDM2 ISOFORM KB9,176
TAS2R13,94
CETN2,114
TNFSF9,90
TNNC1,-390
PPP2CA,214
DKFZP686O13149,332
GRIP1,50
CHUK,-484
MYLPF,-88
ERCC2,60
FRS3,-102
IQSEC1,-32
EIF3B,100
CLDN22,108
PCDHB12,144
ZBTB17,-96
NTN4,244
CACNA1F,86
SSTR1,1020
NEDD4L,220
DNAH10,178
NELL1,84
ITGAM,-162
ELL,66
CDH16,96
MNAT1,-410
PA2G4,68
SNCA,-68
FDPS,94
ID2,122
FBLN1,184
AKT1,660
CACNA2D4,86
IGF1,-590
MT-ATP8,98
ALOX5AP,94
SEC13,92
OR6C6,1184
TFRC,-8
CPT2,-80
CHI3L1,80
CTNNA2,150
COX6C,72
DKFZP686E14208,-46
AKT3,246
CEP152,110
OR2T10,1014
CCNB2,-22
NTHL1,226
BMF,74
TNR,186
KCNJ3,788
TAS2R50,94
SMARCC2,-590
COL5A1,370
CREB3L4,60
AR,-48
BCKDHB,96
FRS2,-330
RRAS2,264
CD80,-514
GTF2I,74
IL11RA,142
PATZ1,68
APBB3,106
TNFRSF1B,-392
OR10G3,1014
TAS2R45,94
CEP70,114
PHKG1,100
ATP1B3,106
GRASP,90
CALR,68
PFDN4,96
PCDH19,144
LAMA3,-246
TNFSF11,-18
IRAK4,-4
SCIN,204
FKBP8,88
C8G,92
PROS1,110
TRIM3,98
MYL1,182
IKBKE,118
PON1,100
CCNE1,-538
FASN,74
ENPP1,-14
OR10A7,1014
EPHB3,44
OR2K2,1014
CDC25C,-174
F9,80
CACNG8,86
NUDT16L1,94
OR8D1,1184
PCDHB2,144
MED25,72
TRAPPC4,142
ID4,94
FGB,-72
ADIPOR1,88
APLP1,96
TACSTD1,224
PTPRR,-648
NTSR2,100
KLC2,70
COL6A1,372
SCARB2,68
GOSR2,110
PCDH7,144
EPS15,252
FBL,106
KEAP1,60
CAV1,-226
OR52E6,1184
SLC16A7,106
HSIL5R4,16
OR4N4,1014
HSPG2,88
TH1L,66
CD83,-132
SRPRB,164
ECE1,90
F13A1,138
PSMA2,396
POLA2,-104
TGFBR1,-56
DYNC1H1,172
OR4D5,1014
RYR2,68
VAMP2,180
STRA13,102
TLR4,20
RHOU,308
ACAP2,96
EPS8,182
SEC23A,102
NEK2,292
RALA,-532
TGFBRAP1,132
MYH7,-64
GTF2H2,60
TRPC5,98
OR8S1,1184
IGLV10-54,108
ARHGAP29,88
DYNC1LI2,172
WNT10A,228
DTX1,48
RGS12,150
ACTL6A,-108
RNF4,68
S1PR1,712
STRADA,80
PFN2,72
CASK,142
CTBP1,156
WEE1,-104
ARFIP2,42
B2M,-200
NFKB2,-338
CCL16,1158
STX1B,98
SLC9A3R1,-14
SMARCD1,-592
PRAM1,98
VEGFC,10
CYC1,104
ELMO2,112
RANBP1,112
KIF23,88
COL19A1,332
ARL4D,174
FABP4,-80
TERF1,76
SH2D2A,254
COL5A3,358
OR2V1,1154
ITGAD,312
PRKCH,-306
LDHC,104
RPL9,96
TUBB8,168
KPNB1,78
SH3BGRL,-22
SPDEF,68
OR8K1,1184
HK2,-190
DES,34
CNGA3,92
SMPD3,90
PCDHB14,142
CDKN2A,-424
GNRH1,-110
NPR1,104
GRM8,1084
PRKD2,52
FAT1,144
BET1,98
OR10K1,1014
OPRL1,1018
HSPB1,-800
LOC392787,180
MKNK1,-578
RARB,-672
RPS2,82
SRRM1,112
OMG,128
UBTF,122
SLC30A5,168
DDC,70
SIAH1,-36
WNT5A,230
TAS2R5,94
CYFIP1,36
HLA-DRB4,44
KIR2DS1,94
TNFRSF10D,78
VAV3,-78
RPE65,98
TIMP3,196
BRAF,170
OR1Q1,1014
SSR3,164
PLIN,-90
CAV3,250
GOLPH3,108
ULBP1,110
FABP6,72
BIRC5,86
CENPF,86
MYLK2,-32
GBE1,78
DVL3,206
ARAP1,26
NR2E3,-80
DUSP8,-604
GTF2H4,326
EIF2AK2,-56
CCNH,-422
PCDHA8,-82
AIFM1,-8
FAIM3,178
SMAD7,-878
TAK1,-88
TP53TG5,16
CASP5,-100
NGFR,386
PPM1A,296
PRTN3,-56
ARPC4,184
APBA1,34
KIR2DL2,40
SKP1,62
SHC3,92
CEP76,-14
SAT1,-90
PDGFRA,314
C8A,-102
OR2Z1,664
ZMAT3,16
ETV3,144
PTCH1,-402
PGF,-178
UBE2N,58
PRKAB1,80
TIMP2,-540
PDE6G,-88
ADRB1,664
FBXO8,-106
SEPT1,-90
SYNJ1,266
SVEP1,-82
UNC5D,-84
RAB23,946
OR14C36,932
TLE1,-78
TCAP,-162
FLT4,260
SNRPG,-158
CBX4,70
PRICKLE1,-62
CCL27,688
CAD,88
RAB3GAP2,-86
ATP1A1,2
IFNA8,-308
HNF1B,64
VWA2,534
CHRDL1,-94
MPP5,-88
LMO4,182
TBCD,-210
CXCR7,1048
MTCH1,-314
RNMT,-128
SDC3,28
TNFRSF11B,-38
TAS1R3,-24
TAGAP,252
LRP2,52
TOMM40L,-68
NOD2,-268
PKN2,-60
PDPK1,220
COL11A2,550
LDLRAD3,2
YWHAE,-234
MCF2,252
PSMA1,88
MYL2,248
ACOX1,-130
PPP2R1B,-242
NBN,-352
RFC1,20
